date,match,league,outcome,odds,stake,won,pnl,cumulative_pnl,bankroll
2026-01-01,Liverpool vs Leeds,EPL,H,1.55,0.0,0,-0.0,-1000.0,0.0
2026-01-01,Blackburn vs Wrexham,Championship,A,3.5,0.0,1,0.0,-1000.0,0.0
2026-01-01,Brentford vs Tottenham,EPL,H,2.1,0.0,0,-0.0,-1000.0,0.0
2026-01-01,QPR vs Norwich,Championship,H,2.1,0.0,0,-0.0,-1000.0,0.0
2026-01-02,Eibar vs Mirandes,Segunda,A,7.5,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Nice vs Strasbourg,Ligue1,H,2.7,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Guingamp vs Boulogne,Ligue2,H,1.85,0.0,1,0.0,-1000.0,0.0
2026-01-03,Hearts vs Livingston,ScottishPrem,H,1.27,0.0,1,0.0,-1000.0,0.0
2026-01-03,Cordoba vs Burgos,Segunda,A,4.0,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Clermont vs Laval,Ligue2,H,2.5,0.0,1,0.0,-1000.0,0.0
2026-01-03,Elche vs Villarreal,LaLiga,A,2.2,0.0,1,0.0,-1000.0,0.0
2026-01-03,Aston Villa vs Nott'm Forest,EPL,H,1.75,0.0,1,0.0,-1000.0,0.0
2026-01-03,Valladolid vs Santander,Segunda,A,3.2,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Castellon vs Huesca,Segunda,D,4.1,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Amiens vs Nancy,Ligue2,H,3.4,0.0,0,-0.0,-1000.0,0.0
2026-01-03,Castellon vs Huesca,Segunda,A,6.25,0.0,0,-0.0,-1000.0,0.0
2026-01-04,La Coruna vs Cadiz,Segunda,D,3.6,0.0,1,0.0,-1000.0,0.0
2026-01-04,Zaragoza vs Las Palmas,Segunda,A,2.5,0.0,1,0.0,-1000.0,0.0
2026-01-04,Sociedad vs Ath Madrid,LaLiga,A,1.91,0.0,0,-0.0,-1000.0,0.0
2026-01-04,Le Havre vs Angers,Ligue1,A,3.7,0.0,0,-0.0,-1000.0,0.0
2026-01-04,QPR vs Sheffield Weds,Championship,D,4.75,0.0,0,-0.0,-1000.0,0.0
2026-01-04,Birmingham vs Coventry,Championship,A,2.65,0.0,0,-0.0,-1000.0,0.0
2026-01-04,La Coruna vs Cadiz,Segunda,A,5.0,0.0,0,-0.0,-1000.0,0.0
2026-01-05,Leicester vs West Brom,Championship,H,2.5,0.0,1,0.0,-1000.0,0.0
2026-01-06,Pisa vs Como,SerieA,H,5.5,0.0,0,-0.0,-1000.0,0.0
2026-01-06,West Ham vs Nott'm Forest,EPL,H,2.88,0.0,0,-0.0,-1000.0,0.0
2026-01-06,Rangers vs Aberdeen,ScottishPrem,H,1.49,0.0,1,0.0,-1000.0,0.0
2026-01-07,Bologna vs Atalanta,SerieA,H,2.75,0.0,0,-0.0,-1000.0,0.0
2026-01-07,Burnley vs Man United,EPL,H,4.75,0.0,0,-0.0,-1000.0,0.0
2026-01-07,Torino vs Udinese,SerieA,H,2.3,0.0,0,-0.0,-1000.0,0.0
