bet_num,match_date,home_team,away_team,outcome,odds,p_model,kelly_fraction,half_kelly,stake,won,profit,bankroll_after
3073,2026-01-18,Parma,Genoa,H,2.9,0.4049,0.0916,0.0458,0.0,0,-0.0,0.0
3074,2026-01-18,Pescara,Modena,H,5.0,0.3161,0.1451,0.0726,0.0,0,-0.0,0.0
3075,2026-01-18,Cordoba,Malaga,A,4.0,0.2967,0.0622,0.0311,0.0,1,0.0,0.0
3076,2026-01-18,Nantes,Paris FC,H,3.0,0.4274,0.1411,0.0705,0.0,0,-0.0,0.0
3077,2026-01-18,Mirandes,Andorra,H,2.45,0.4505,0.0715,0.0357,0.0,0,-0.0,0.0
3078,2026-01-18,Kaiserslautern,Hannover,H,3.3,0.3848,0.1173,0.0587,0.0,1,0.0,0.0
3079,2026-01-18,Sociedad,Barcelona,A,1.55,0.7089,0.1795,0.0897,0.0,0,-0.0,0.0
3080,2026-01-19,Lazio,Como,H,2.7,0.4935,0.1956,0.0978,0.0,0,-0.0,0.0
3081,2026-01-19,Nancy,Guingamp,A,2.6,0.4315,0.0763,0.0381,0.0,1,0.0,0.0
3082,2026-01-19,Cremonese,Verona,H,2.63,0.4554,0.1213,0.0607,0.0,0,-0.0,0.0
3083,2026-01-20,Sheffield Weds,Birmingham,H,6.5,0.2918,0.1631,0.0815,0.0,0,-0.0,0.0
3084,2026-01-20,Sheffield Weds,Birmingham,D,4.2,0.2755,0.0491,0.0246,0.0,0,-0.0,0.0
3085,2026-01-20,Wrexham,Leicester,H,2.2,0.4786,0.0442,0.0221,0.0,0,-0.0,0.0
3086,2026-01-21,Southampton,Sheffield United,D,3.8,0.3086,0.0617,0.0308,0.0,0,-0.0,0.0
3087,2026-01-23,St Pauli,Hamburg,H,2.88,0.3896,0.0649,0.0324,0.0,0,-0.0,0.0
3088,2026-01-23,Bastia,Montpellier,H,2.8,0.3971,0.0621,0.0311,0.0,0,-0.0,0.0
3089,2026-01-23,Amiens,Laval,H,2.9,0.408,0.0964,0.0482,0.0,0,-0.0,0.0
3090,2026-01-23,Bielefeld,Holstein Kiel,A,3.5,0.3727,0.1218,0.0609,0.0,0,-0.0,0.0
3091,2026-01-23,Derby,West Brom,H,2.55,0.5158,0.2034,0.1017,0.0,0,-0.0,0.0
3092,2026-01-23,Pau FC,Grenoble,A,4.33,0.268,0.0482,0.0241,0.0,0,-0.0,0.0
3093,2026-01-23,Nancy,Rodez,A,3.4,0.3814,0.1236,0.0618,0.0,1,0.0,0.0
3094,2026-01-24,Aberdeen,Livingston,H,1.71,0.6049,0.0484,0.0242,0.0,1,0.0,0.0
3095,2026-01-24,Ein Frankfurt,Hoffenheim,H,2.8,0.5018,0.2249,0.1125,0.0,0,-0.0,0.0
3096,2026-01-24,Hannover,Fortuna Dusseldorf,A,5.0,0.2395,0.0494,0.0247,0.0,0,-0.0,0.0
3097,2026-01-24,Cadiz,Granada,H,2.65,0.4726,0.153,0.0765,0.0,0,-0.0,0.0
3098,2026-01-24,Greuther Furth,Braunschweig,H,2.55,0.4364,0.0728,0.0364,0.0,0,-0.0,0.0
3099,2026-01-24,Birmingham,Stoke,A,4.0,0.2917,0.0557,0.0278,0.0,0,-0.0,0.0
3100,2026-01-24,Birmingham,Stoke,D,3.6,0.3137,0.0497,0.0248,0.0,1,0.0,0.0
3101,2026-01-24,Hull,Swansea,H,2.32,0.4832,0.0918,0.0459,0.0,1,0.0,0.0
3102,2026-01-24,Valladolid,Albacete,A,3.9,0.3389,0.111,0.0555,0.0,1,0.0,0.0
3103,2026-01-24,Sp Gijon,Mirandes,A,5.5,0.2388,0.0696,0.0348,0.0,0,-0.0,0.0
3104,2026-01-24,Mantova,Venezia,H,5.75,0.2167,0.0518,0.0259,0.0,0,-0.0,0.0
3105,2026-01-24,Man City,Wolves,H,1.2,0.8389,0.0335,0.0168,0.0,1,0.0,0.0
3106,2026-01-24,Burnley,Tottenham,H,3.7,0.3633,0.1275,0.0638,0.0,0,-0.0,0.0
3107,2026-01-24,West Ham,Sunderland,H,2.5,0.4334,0.0557,0.0278,0.0,1,0.0,0.0
3108,2026-01-24,Modena,Palermo,A,3.2,0.3463,0.0492,0.0246,0.0,0,-0.0,0.0
3109,2026-01-24,Frosinone,Reggiana,H,1.56,0.6718,0.0856,0.0428,0.0,1,0.0,0.0
3110,2026-01-24,Juve Stabia,Virtus Entella,H,1.96,0.593,0.169,0.0845,0.0,1,0.0,0.0
3111,2026-01-24,Karlsruhe,Hertha,H,3.5,0.406,0.1684,0.0842,0.0,0,-0.0,0.0
3112,2026-01-24,Union Berlin,Dortmund,A,2.05,0.5414,0.1046,0.0523,0.0,1,0.0,0.0
3113,2026-01-24,Leverkusen,Werder Bremen,H,1.62,0.6406,0.0608,0.0304,0.0,1,0.0,0.0
3114,2026-01-25,Newcastle,Aston Villa,A,3.7,0.3271,0.0779,0.0389,0.0,1,0.0,0.0
3115,2026-01-25,Brest,Toulouse,H,2.8,0.4138,0.0881,0.0441,0.0,0,-0.0,0.0
3116,2026-01-25,Arsenal,Man United,H,1.55,0.7105,0.1842,0.0921,0.0,0,-0.0,0.0
3117,2026-01-25,Zaragoza,Castellon,H,3.75,0.3203,0.0731,0.0366,0.0,0,-0.0,0.0
3118,2026-01-25,Paris FC,Angers,A,4.75,0.296,0.1082,0.0541,0.0,0,-0.0,0.0
3119,2026-01-25,Catanzaro,Sampdoria,H,2.25,0.5534,0.1961,0.0981,0.0,0,-0.0,0.0
3120,2026-01-25,Alaves,Betis,A,2.7,0.4283,0.092,0.046,0.0,0,-0.0,0.0
3121,2026-01-25,Freiburg,FC Koln,H,1.9,0.5525,0.0553,0.0276,0.0,1,0.0,0.0
3122,2026-01-25,Sociedad,Celta,A,3.9,0.3889,0.1782,0.0891,0.0,0,-0.0,0.0
3123,2026-01-25,Portsmouth,Southampton,H,3.2,0.3642,0.0752,0.0376,0.0,0,-0.0,0.0
3124,2026-01-25,Andorra,Huesca,A,4.1,0.2892,0.0599,0.0299,0.0,0,-0.0,0.0
3125,2026-01-26,Everton,Leeds,H,2.5,0.5177,0.1962,0.0981,0.0,0,-0.0,0.0
3126,2026-01-26,Norwich,Coventry,A,2.3,0.46,0.0447,0.0223,0.0,0,-0.0,0.0
3127,2026-01-27,Werder Bremen,Hoffenheim,H,3.7,0.3416,0.0978,0.0489,0.0,0,-0.0,0.0
3128,2026-01-30,Bari,Palermo,H,4.5,0.3143,0.1183,0.0592,0.0,0,-0.0,0.0
3129,2026-01-30,Laval,Pau FC,H,3.25,0.3715,0.0921,0.0461,0.0,0,-0.0,0.0
3130,2026-01-30,Lazio,Genoa,H,2.2,0.5541,0.1826,0.0913,0.0,1,0.0,0.0
3131,2026-01-30,Bastia,Nancy,H,2.05,0.5208,0.0645,0.0322,0.0,0,-0.0,0.0
3132,2026-01-30,Rodez,Red Star,H,2.63,0.4147,0.0557,0.0278,0.0,0,-0.0,0.0
3133,2026-01-31,Sampdoria,Spezia,A,3.8,0.313,0.0676,0.0338,0.0,0,-0.0,0.0
3134,2026-01-31,Paris FC,Marseille,A,1.9,0.5819,0.1174,0.0587,0.0,0,-0.0,0.0
3135,2026-01-31,Elche,Barcelona,D,5.75,0.2213,0.0573,0.0287,0.0,0,-0.0,0.0
3136,2026-01-31,Lorient,Nantes,H,1.83,0.5755,0.0641,0.032,0.0,1,0.0,0.0
3137,2026-01-31,Millwall,Sheffield United,H,2.45,0.4479,0.0672,0.0336,0.0,0,-0.0,0.0
3138,2026-01-31,Braunschweig,Karlsruhe,A,3.1,0.395,0.1069,0.0535,0.0,0,-0.0,0.0
3139,2026-01-31,Portsmouth,West Brom,H,3.2,0.4165,0.1512,0.0756,0.0,1,0.0,0.0
3140,2026-01-31,Werder Bremen,M'gladbach,H,2.45,0.4642,0.0946,0.0473,0.0,0,-0.0,0.0
3141,2026-01-31,Albacete,Zaragoza,H,1.91,0.5383,0.0309,0.0155,0.0,1,0.0,0.0
3142,2026-01-31,Virtus Entella,Frosinone,A,2.2,0.5099,0.1014,0.0507,0.0,0,-0.0,0.0
3143,2026-01-31,Oxford,Birmingham,H,3.4,0.3639,0.0989,0.0495,0.0,0,-0.0,0.0
3144,2026-01-31,Avellino,Cesena,H,3.3,0.3396,0.0524,0.0262,0.0,1,0.0,0.0
3145,2026-01-31,Empoli,Modena,H,3.6,0.4765,0.2751,0.1376,0.0,0,-0.0,0.0
3146,2026-01-31,Osasuna,Villarreal,A,2.55,0.4681,0.1249,0.0624,0.0,0,-0.0,0.0
3147,2026-01-31,Stoke,Southampton,H,2.85,0.4151,0.0989,0.0494,0.0,0,-0.0,0.0
3148,2026-01-31,Venezia,Carrarese,D,5.0,0.2426,0.0532,0.0266,0.0,0,-0.0,0.0
3149,2026-01-31,Leicester,Charlton,H,2.1,0.5455,0.1323,0.0662,0.0,0,-0.0,0.0
3150,2026-01-31,Sheffield Weds,Wrexham,H,6.25,0.2096,0.0591,0.0295,0.0,0,-0.0,0.0
3151,2026-01-31,Sheffield Weds,Wrexham,D,4.75,0.2592,0.0617,0.0308,0.0,0,-0.0,0.0
3152,2026-01-31,Cagliari,Verona,H,2.2,0.5151,0.111,0.0555,0.0,1,0.0,0.0
3153,2026-01-31,Ipswich,Preston,A,8.0,0.1732,0.0551,0.0276,0.0,0,-0.0,0.0
3154,2026-01-31,St Mirren,Dundee,A,4.75,0.2522,0.0528,0.0264,0.0,0,-0.0,0.0
3155,2026-01-31,Chelsea,West Ham,H,1.5,0.7038,0.1113,0.0557,0.0,1,0.0,0.0
3156,2026-01-31,Blackburn,Hull,A,3.2,0.3691,0.0823,0.0411,0.0,1,0.0,0.0
3157,2026-01-31,Napoli,Fiorentina,H,1.8,0.6723,0.2627,0.1313,0.0,1,0.0,0.0
3158,2026-02-01,Huesca,Cadiz,A,3.25,0.3435,0.0518,0.0259,0.0,0,-0.0,0.0
3159,2026-02-01,Real Madrid,Vallecano,H,1.25,0.821,0.1051,0.0526,0.0,1,0.0,0.0
3160,2026-02-01,Getafe,Celta,A,2.8,0.4128,0.0866,0.0433,0.0,0,-0.0,0.0
3161,2026-02-01,Nott'm Forest,Crystal Palace,A,3.9,0.3214,0.0874,0.0437,0.0,0,-0.0,0.0
3162,2026-02-01,Man United,Fulham,D,4.5,0.2732,0.0656,0.0328,0.0,0,-0.0,0.0
3163,2026-02-01,Como,Atalanta,A,3.2,0.3709,0.085,0.0425,0.0,0,-0.0,0.0
3164,2026-02-01,Dortmund,Heidenheim,H,1.22,0.8485,0.1599,0.08,0.0,1,0.0,0.0
3165,2026-02-01,Toulouse,Auxerre,H,1.75,0.6106,0.0914,0.0457,0.0,0,-0.0,0.0
3166,2026-02-01,Padova,Monza,D,3.5,0.3255,0.0557,0.0278,0.0,0,-0.0,0.0
3167,2026-02-01,Padova,Monza,H,4.33,0.2859,0.0715,0.0357,0.0,0,-0.0,0.0
3168,2026-02-01,Castellon,Andorra,A,6.5,0.2162,0.0736,0.0368,0.0,0,-0.0,0.0
3169,2026-02-01,Castellon,Andorra,D,4.5,0.2596,0.0481,0.024,0.0,0,-0.0,0.0
3170,2026-02-01,Parma,Juventus,H,7.5,0.1851,0.0597,0.0299,0.0,0,-0.0,0.0
3171,2026-02-01,Aston Villa,Brentford,H,2.1,0.5913,0.2197,0.1099,0.0,0,-0.0,0.0
3172,2026-02-01,Nice,Brest,H,2.1,0.5048,0.0546,0.0273,0.0,0,-0.0,0.0
3173,2026-02-02,Sunderland,Burnley,A,4.75,0.3025,0.1165,0.0583,0.0,0,-0.0,0.0
3174,2026-02-03,Hull,Watford,H,2.15,0.507,0.0783,0.0391,0.0,0,-0.0,0.0
3175,2026-02-03,Blackburn,Sheffield Weds,A,8.5,0.1672,0.0562,0.0281,0.0,0,-0.0,0.0
3176,2026-02-03,Sheffield United,Oxford,A,8.5,0.1735,0.0633,0.0316,0.0,0,-0.0,0.0
3177,2026-02-03,Bologna,Milan,A,2.5,0.4344,0.0573,0.0287,0.0,1,0.0,0.0
3178,2026-02-03,Blackburn,Sheffield Weds,D,5.0,0.2518,0.0648,0.0324,0.0,0,-0.0,0.0
3179,2026-02-04,Rangers,Kilmarnock,H,1.27,0.8393,0.2439,0.1219,0.0,1,0.0,0.0
3180,2026-02-06,Greuther Furth,Magdeburg,H,3.9,0.377,0.1622,0.0811,0.0,0,-0.0,0.0
3181,2026-02-06,Metz,Lille,H,6.0,0.2324,0.0789,0.0394,0.0,0,-0.0,0.0
3182,2026-02-06,Reims,Bastia,H,1.67,0.6258,0.0674,0.0337,0.0,0,-0.0,0.0
3183,2026-02-06,Union Berlin,Ein Frankfurt,A,3.6,0.4206,0.1978,0.0989,0.0,0,-0.0,0.0
3184,2026-02-06,Cesena,Pescara,H,1.66,0.627,0.0618,0.0309,0.0,1,0.0,0.0
3185,2026-02-06,Verona,Pisa,H,2.55,0.4237,0.0518,0.0259,0.0,0,-0.0,0.0
3186,2026-02-07,Birmingham,Leicester,A,4.5,0.2969,0.096,0.048,0.0,0,-0.0,0.0
3187,2026-02-07,Elversberg,Hertha,H,2.1,0.5495,0.1399,0.07,0.0,0,-0.0,0.0
3188,2026-02-07,Spezia,Virtus Entella,H,2.25,0.5609,0.2097,0.1048,0.0,0,-0.0,0.0
3189,2026-02-07,Modena,Sampdoria,A,5.5,0.2202,0.0469,0.0235,0.0,1,0.0,0.0
3190,2026-02-07,Mantova,Bari,A,3.9,0.2946,0.0513,0.0257,0.0,0,-0.0,0.0
3191,2026-02-07,Wrexham,Millwall,H,2.5,0.4437,0.0729,0.0364,0.0,0,-0.0,0.0
3192,2026-02-07,Hull,Bristol City,H,2.3,0.4885,0.0951,0.0475,0.0,0,-0.0,0.0
3193,2026-02-07,Schalke 04,Dresden,H,1.73,0.6158,0.0894,0.0447,0.0,0,-0.0,0.0
3194,2026-02-07,Birmingham,Leicester,D,3.8,0.2956,0.044,0.022,0.0,0,-0.0,0.0
3195,2026-02-07,Frosinone,Venezia,H,3.5,0.3841,0.1377,0.0689,0.0,0,-0.0,0.0
3196,2026-02-07,Le Mans,Laval,H,1.73,0.5836,0.0132,0.0066,0.0,0,-0.0,0.0
3197,2026-02-07,M'gladbach,Leverkusen,A,2.0,0.5736,0.1473,0.0736,0.0,0,-0.0,0.0
3198,2026-02-07,Derby,Ipswich,H,3.6,0.3488,0.0984,0.0492,0.0,0,-0.0,0.0
3199,2026-02-07,Wolfsburg,Dortmund,A,1.73,0.6219,0.104,0.052,0.0,1,0.0,0.0
3200,2026-02-07,Preston,Portsmouth,H,2.32,0.4623,0.055,0.0275,0.0,1,0.0,0.0
3201,2026-02-07,Andorra,Sociedad B,A,4.33,0.2793,0.0628,0.0314,0.0,1,0.0,0.0
3202,2026-02-07,Burnley,West Ham,H,3.3,0.4172,0.1638,0.0819,0.0,0,-0.0,0.0
3203,2026-02-07,Lens,Rennes,H,1.75,0.5988,0.0638,0.0319,0.0,1,0.0,0.0
3204,2026-02-08,Nice,Monaco,H,3.1,0.3939,0.1053,0.0526,0.0,0,-0.0,0.0
3205,2026-02-08,Karlsruhe,Fortuna Dusseldorf,H,2.8,0.4331,0.1182,0.0591,0.0,0,-0.0,0.0
3206,2026-02-09,Villarreal,Espanol,H,1.7,0.6454,0.1387,0.0694,0.0,1,0.0,0.0
3207,2026-02-10,Leicester,Southampton,H,3.1,0.4154,0.137,0.0685,0.0,0,-0.0,0.0
3208,2026-02-10,West Ham,Man United,H,4.5,0.2862,0.0822,0.0411,0.0,0,-0.0,0.0
3209,2026-02-10,Pescara,Catanzaro,A,2.45,0.4381,0.0506,0.0253,0.0,1,0.0,0.0
3210,2026-02-10,Virtus Entella,Cesena,A,2.82,0.4166,0.096,0.048,0.0,0,-0.0,0.0
3211,2026-02-10,Oxford,Norwich,H,3.1,0.3554,0.0485,0.0243,0.0,0,-0.0,0.0
3212,2026-02-10,Venezia,Modena,H,1.68,0.6372,0.1037,0.0519,0.0,0,-0.0,0.0
3213,2026-02-11,Empoli,Juve Stabia,H,2.35,0.4544,0.0503,0.0251,0.0,0,-0.0,0.0
3214,2026-02-11,Aston Villa,Brighton,H,1.91,0.5623,0.0813,0.0407,0.0,1,0.0,0.0
3215,2026-02-11,Bari,Spezia,H,3.0,0.3872,0.0808,0.0404,0.0,0,-0.0,0.0
3216,2026-02-11,Sudtirol,Monza,H,3.6,0.3214,0.0603,0.0302,0.0,0,-0.0,0.0
3217,2026-02-13,Amiens,Dunkerque,H,3.9,0.3055,0.0661,0.033,0.0,0,-0.0,0.0
3218,2026-02-13,Pau FC,Boulogne,H,1.91,0.5528,0.0615,0.0307,0.0,0,-0.0,0.0
3219,2026-02-13,Dortmund,Mainz,H,1.53,0.7166,0.182,0.091,0.0,1,0.0,0.0
3220,2026-02-13,Nurnberg,Karlsruhe,A,4.2,0.3213,0.1093,0.0546,0.0,0,-0.0,0.0
3221,2026-02-13,Nurnberg,Karlsruhe,D,4.0,0.2865,0.0487,0.0244,0.0,0,-0.0,0.0
3222,2026-02-13,Almeria,Andorra,H,1.68,0.6028,0.0188,0.0094,0.0,1,0.0,0.0
3223,2026-02-14,Getafe,Villarreal,A,2.25,0.5342,0.1615,0.0808,0.0,0,-0.0,0.0
3224,2026-02-14,Dresden,Elversberg,A,2.25,0.4905,0.0829,0.0414,0.0,1,0.0,0.0
3225,2026-02-14,Modena,Carrarese,A,5.25,0.2297,0.0485,0.0242,0.0,0,-0.0,0.0
3226,2026-02-14,Palermo,Virtus Entella,H,1.61,0.6928,0.1892,0.0946,0.0,1,0.0,0.0
3227,2026-02-14,Catanzaro,Mantova,H,1.86,0.5948,0.1236,0.0618,0.0,1,0.0,0.0
3228,2026-02-14,Cesena,Venezia,H,3.75,0.2961,0.0401,0.0201,0.0,0,-0.0,0.0
3229,2026-02-14,Ein Frankfurt,M'gladbach,H,1.95,0.5563,0.0893,0.0447,0.0,1,0.0,0.0
3230,2026-02-14,Hoffenheim,Freiburg,A,4.5,0.309,0.1116,0.0558,0.0,0,-0.0,0.0
3231,2026-02-14,Leverkusen,St Pauli,H,1.45,0.7557,0.2127,0.1063,0.0,1,0.0,0.0
3232,2026-02-14,Dundee,Livingston,H,2.05,0.567,0.1546,0.0773,0.0,0,-0.0,0.0
3233,2026-02-14,Grenoble,Reims,H,4.2,0.2851,0.0617,0.0309,0.0,0,-0.0,0.0
3234,2026-02-14,Inter,Juventus,H,1.95,0.5612,0.0993,0.0497,0.0,1,0.0,0.0
3235,2026-02-14,Lazio,Atalanta,H,3.5,0.3458,0.0841,0.042,0.0,0,-0.0,0.0
3236,2026-02-14,Cultural Leonesa,Zaragoza,H,2.35,0.4533,0.0483,0.0242,0.0,0,-0.0,0.0
3237,2026-02-14,Hibernian,St Mirren,H,1.81,0.61,0.1286,0.0643,0.0,1,0.0,0.0
3238,2026-02-14,Real Madrid,Sociedad,H,1.33,0.7812,0.1181,0.059,0.0,1,0.0,0.0
3239,2026-02-14,Preston,Watford,H,3.0,0.4392,0.1588,0.0794,0.0,0,-0.0,0.0
3240,2026-02-14,Sheffield Weds,Millwall,H,9.0,0.1875,0.0859,0.043,0.0,0,-0.0,0.0
3241,2026-02-14,Cordoba,Leganes,A,3.75,0.3034,0.0502,0.0251,0.0,0,-0.0,0.0
3242,2026-02-14,Granada,Valladolid,H,2.1,0.5642,0.168,0.084,0.0,1,0.0,0.0
3243,2026-02-15,Parma,Verona,H,2.3,0.5128,0.138,0.069,0.0,1,0.0,0.0
3244,2026-02-15,Avellino,Pescara,H,2.15,0.5682,0.1928,0.0964,0.0,0,-0.0,0.0
3245,2026-02-15,Torino,Bologna,H,3.3,0.3441,0.059,0.0295,0.0,0,-0.0,0.0
3246,2026-02-15,Vallecano,Ath Madrid,A,1.83,0.5544,0.0176,0.0088,0.0,0,-0.0,0.0
3247,2026-02-15,Mallorca,Betis,A,2.45,0.4391,0.0523,0.0261,0.0,1,0.0,0.0
3248,2026-02-15,Cremonese,Genoa,H,3.2,0.3477,0.0512,0.0256,0.0,0,-0.0,0.0
3249,2026-02-15,Rangers,Hearts,H,1.91,0.5459,0.0469,0.0235,0.0,1,0.0,0.0
3250,2026-02-15,Huesca,Ceuta,A,3.75,0.3291,0.0852,0.0426,0.0,0,-0.0,0.0
3251,2026-02-15,Castellon,La Coruna,A,4.0,0.2876,0.0502,0.0251,0.0,0,-0.0,0.0
3252,2026-02-15,Metz,Auxerre,H,2.88,0.3975,0.077,0.0385,0.0,0,-0.0,0.0
3253,2026-02-15,Holstein Kiel,Schalke 04,H,2.8,0.3958,0.0601,0.03,0.0,0,-0.0,0.0
3254,2026-02-15,Napoli,Roma,H,2.3,0.4741,0.0695,0.0347,0.0,0,-0.0,0.0
3255,2026-02-16,Cagliari,Lecce,H,2.2,0.4998,0.083,0.0415,0.0,0,-0.0,0.0
3256,2026-02-18,Milan,Como,H,2.25,0.5935,0.2682,0.1341,0.0,0,-0.0,0.0
3257,2026-02-20,Blackburn,Preston,A,3.9,0.3299,0.0989,0.0494,0.0,0,-0.0,0.0
3258,2026-02-20,Frosinone,Empoli,H,1.71,0.6024,0.0423,0.0212,0.0,0,-0.0,0.0
3259,2026-02-20,Boulogne,Clermont,H,2.38,0.4536,0.0577,0.0289,0.0,0,-0.0,0.0
3260,2026-02-20,Sassuolo,Verona,H,1.75,0.6037,0.0753,0.0376,0.0,1,0.0,0.0
3261,2026-02-20,Rodez,Montpellier,H,2.75,0.4027,0.0614,0.0307,0.0,1,0.0,0.0
3262,2026-02-20,Greuther Furth,Bielefeld,H,3.8,0.3423,0.1074,0.0537,0.0,1,0.0,0.0
3263,2026-02-20,Dunkerque,Bastia,H,2.0,0.5521,0.1041,0.0521,0.0,0,-0.0,0.0
3264,2026-02-20,Nancy,Grenoble,A,3.5,0.3704,0.1186,0.0593,0.0,0,-0.0,0.0
3265,2026-02-20,Annecy,Red Star,H,2.3,0.4502,0.0273,0.0137,0.0,1,0.0,0.0
3266,2026-02-21,Karlsruhe,Holstein Kiel,H,2.63,0.4193,0.0631,0.0315,0.0,1,0.0,0.0
3267,2026-02-21,Schalke 04,Magdeburg,H,2.2,0.5372,0.1515,0.0758,0.0,1,0.0,0.0
3268,2026-02-21,Venezia,Pescara,H,1.33,0.7838,0.1288,0.0644,0.0,1,0.0,0.0
3269,2026-02-21,Las Palmas,Castellon,H,2.45,0.4284,0.0343,0.0171,0.0,0,-0.0,0.0
3270,2026-02-21,Huesca,Mirandes,A,4.33,0.275,0.0573,0.0287,0.0,1,0.0,0.0
3271,2026-02-21,Wrexham,Ipswich,H,3.3,0.3638,0.0872,0.0436,0.0,1,0.0,0.0
3272,2026-02-21,Virtus Entella,Catanzaro,A,2.85,0.4167,0.1014,0.0507,0.0,1,0.0,0.0
3273,2026-02-21,Aston Villa,Leeds,H,1.85,0.6359,0.2074,0.1037,0.0,0,-0.0,0.0
3274,2026-02-21,Norwich,Birmingham,H,2.5,0.4236,0.0394,0.0197,0.0,0,-0.0,0.0
3275,2026-02-21,Elversberg,Braunschweig,H,1.57,0.6629,0.0715,0.0357,0.0,1,0.0,0.0
3276,2026-02-21,Wolfsburg,Augsburg,A,3.75,0.3169,0.0685,0.0343,0.0,1,0.0,0.0
3277,2026-02-21,RB Leipzig,Dortmund,A,3.1,0.4307,0.1597,0.0798,0.0,0,-0.0,0.0
3278,2026-02-21,Millwall,Portsmouth,H,1.81,0.5638,0.0253,0.0127,0.0,0,-0.0,0.0
3279,2026-02-21,Hearts,Falkirk,H,1.62,0.6344,0.0448,0.0224,0.0,1,0.0,0.0
3280,2026-02-21,Paris SG,Metz,H,1.14,0.8851,0.0643,0.0322,0.0,1,0.0,0.0
3281,2026-02-21,Hull,QPR,H,2.25,0.5021,0.1037,0.0519,0.0,0,-0.0,0.0
3282,2026-02-21,Betis,Vallecano,H,1.9,0.6036,0.1632,0.0816,0.0,0,-0.0,0.0
3283,2026-02-21,Juventus,Como,H,2.0,0.5502,0.1005,0.0502,0.0,0,-0.0,0.0
3284,2026-02-21,Union Berlin,Leverkusen,A,2.38,0.5713,0.2607,0.1303,0.0,0,-0.0,0.0
3285,2026-02-22,Freiburg,M'gladbach,H,1.95,0.5499,0.0762,0.0381,0.0,1,0.0,0.0
3286,2026-02-22,Reggiana,Avellino,H,2.7,0.4354,0.1033,0.0517,0.0,0,-0.0,0.0
3287,2026-02-22,Juve Stabia,Modena,H,3.2,0.4159,0.1504,0.0752,0.0,0,-0.0,0.0
3288,2026-02-22,Sp Gijon,Valladolid,H,1.86,0.5807,0.0932,0.0466,0.0,0,-0.0,0.0
3289,2026-02-22,Livingston,Rangers,A,1.35,0.7466,0.0226,0.0113,0.0,0,-0.0,0.0
3290,2026-02-22,Villarreal,Valencia,H,1.7,0.6531,0.1574,0.0787,0.0,1,0.0,0.0
3291,2026-02-22,Hannover,Dresden,H,1.53,0.6841,0.0879,0.044,0.0,0,-0.0,0.0
3292,2026-02-22,Strasbourg,Lyon,A,2.9,0.4125,0.1033,0.0517,0.0,0,-0.0,0.0
3293,2026-02-22,Paderborn,Hertha,H,2.25,0.4778,0.0601,0.0301,0.0,1,0.0,0.0
3294,2026-02-22,Sheffield United,Sheffield Weds,D,9.0,0.1545,0.0488,0.0244,0.0,0,-0.0,0.0
3295,2026-02-23,Everton,Man United,H,3.7,0.3768,0.146,0.073,0.0,0,-0.0,0.0
3296,2026-02-23,Everton,Man United,D,3.75,0.3085,0.057,0.0285,0.0,0,-0.0,0.0
3297,2026-02-24,Wrexham,Portsmouth,H,2.01,0.5574,0.1192,0.0596,0.0,1,0.0,0.0
3298,2026-02-24,Hull,Derby,H,2.55,0.4404,0.0794,0.0397,0.0,1,0.0,0.0
3299,2026-02-24,Watford,Ipswich,H,3.3,0.3341,0.0446,0.0223,0.0,0,-0.0,0.0
3300,2026-02-25,Millwall,Birmingham,H,2.4,0.4754,0.1007,0.0503,0.0,1,0.0,0.0
3301,2026-02-25,Norwich,Sheffield Weds,A,15.0,0.1187,0.0557,0.0279,0.0,0,-0.0,0.0
3302,2026-02-25,Ceuta,Cordoba,H,2.75,0.392,0.0446,0.0223,0.0,1,0.0,0.0
3303,2026-02-27,Albacete,Almeria,A,2.85,0.3787,0.0429,0.0214,0.0,0,-0.0,0.0
3304,2026-02-27,Strasbourg,Lens,A,3.1,0.3846,0.0916,0.0458,0.0,0,-0.0,0.0
3305,2026-02-27,Laval,Nancy,H,2.63,0.4528,0.1171,0.0585,0.0,0,-0.0,0.0
3306,2026-02-27,Bristol City,Watford,H,2.4,0.4459,0.0502,0.0251,0.0,0,-0.0,0.0
3307,2026-02-27,Wolves,Aston Villa,A,1.85,0.5787,0.0831,0.0416,0.0,0,-0.0,0.0
3308,2026-02-27,Monza,Virtus Entella,H,1.57,0.7186,0.2249,0.1125,0.0,1,0.0,0.0
3309,2026-02-27,Grenoble,Boulogne,H,2.55,0.491,0.1626,0.0813,0.0,0,-0.0,0.0
3310,2026-02-27,Dresden,Darmstadt,A,2.35,0.4657,0.0699,0.035,0.0,0,-0.0,0.0
3311,2026-02-28,Oxford,West Brom,H,3.2,0.3735,0.0888,0.0444,0.0,1,0.0,0.0
3312,2026-02-28,Inter,Genoa,H,1.33,0.8379,0.3465,0.1733,0.0,1,0.0,0.0
3313,2026-02-28,Greuther Furth,Schalke 04,H,4.33,0.3004,0.0903,0.0451,0.0,0,-0.0,0.0
3314,2026-02-28,Liverpool,West Ham,H,1.42,0.7296,0.0857,0.0428,0.0,1,0.0,0.0
3315,2026-02-28,Burnley,Brentford,H,4.5,0.2823,0.0772,0.0386,0.0,0,-0.0,0.0
3316,2026-02-28,Bournemouth,Sunderland,H,1.8,0.5918,0.0816,0.0408,0.0,0,-0.0,0.0
3317,2026-02-28,Hearts,Aberdeen,H,1.41,0.7121,0.0099,0.005,0.0,1,0.0,0.0
