match_date,league,home_team,away_team,outcome,p_model,odds,implied_prob,edge,EV,kelly_fraction,half_kelly,actual_result,won,profit_flat,profit_kelly,clv
2025-12-06,ScottishPrem,Dundee,Aberdeen,H,0.3481,3.4,0.2941,0.0752,0.1834,0.0764,0.0382,A,0,-1.0,-0.0382,0.1684
2025-12-06,EPL,Aston Villa,Arsenal,H,0.3013,4.2,0.2381,0.0746,0.2655,0.083,0.0415,H,1,3.2,0.1328,0.2355
2025-12-06,LaLiga,Alaves,Sociedad,H,0.3881,2.8,0.3571,0.0509,0.0867,0.0482,0.0241,H,1,1.8,0.0434,0.0832
2025-12-06,Bundesliga2,Kaiserslautern,Dresden,H,0.5967,1.9,0.5263,0.1041,0.1337,0.1485,0.0743,H,1,0.9,0.0668,0.1254
2025-12-06,SerieA,Sassuolo,Fiorentina,H,0.3949,2.88,0.3472,0.0657,0.1372,0.073,0.0365,H,1,1.88,0.0686,0.1285
2025-12-06,Bundesliga2,Bochum,Bielefeld,H,0.4997,2.25,0.4444,0.0817,0.1242,0.0994,0.0497,H,1,1.25,0.0621,0.1171
2025-12-06,Segunda,Sociedad B,Sp Gijon,H,0.3845,3.05,0.3279,0.0795,0.1726,0.0842,0.0421,A,0,-1.0,-0.0421,0.1592
2025-12-06,Bundesliga,Augsburg,Leverkusen,A,0.6434,1.9,0.5263,0.1405,0.2224,0.2471,0.1236,H,0,-1.0,-0.1236,0.2008
2025-12-06,EPL,Newcastle,Burnley,A,0.1634,9.5,0.1053,0.064,0.5522,0.065,0.0325,H,0,-1.0,-0.0325,0.4396
2025-12-06,EPL,Newcastle,Burnley,D,0.2399,6.0,0.1667,0.0826,0.4393,0.0879,0.0439,H,0,-1.0,-0.0439,0.3642
2025-12-06,Championship,Ipswich,Coventry,A,0.4073,2.95,0.339,0.0932,0.2015,0.1033,0.0517,H,0,-1.0,-0.0517,0.1836
2025-12-06,Segunda,Huesca,Valladolid,H,0.4816,2.82,0.3546,0.1541,0.3581,0.1968,0.0984,A,0,-1.0,-0.0984,0.3061
2025-12-07,Segunda,La Coruna,Castellon,H,0.5403,2.2,0.4545,0.1238,0.1887,0.1573,0.0786,A,0,-1.0,-0.0786,0.1729
2025-12-07,Bundesliga,Dortmund,Hoffenheim,H,0.6429,1.62,0.6173,0.0551,0.0415,0.067,0.0335,H,1,0.62,0.0208,0.0407
2025-12-07,SerieA,Napoli,Juventus,H,0.5215,2.35,0.4255,0.1243,0.2255,0.167,0.0835,H,1,1.35,0.1128,0.2034
2025-12-07,Segunda,Eibar,Cultural Leonesa,A,0.2493,5.25,0.1905,0.0727,0.3086,0.0726,0.0363,A,1,4.25,0.1543,0.269
2025-12-07,Bundesliga,Hamburg,Werder Bremen,A,0.3847,3.0,0.3333,0.0713,0.1541,0.0771,0.0385,H,0,-1.0,-0.0385,0.1433
2025-12-07,SerieA,Lazio,Bologna,H,0.43,2.6,0.3846,0.0644,0.118,0.0737,0.0369,D,0,-1.0,-0.0369,0.1115
2025-12-07,Segunda,Leganes,Cordoba,H,0.51,2.3,0.4348,0.1079,0.1729,0.133,0.0665,D,0,-1.0,-0.0665,0.1595
2025-12-07,SerieB,Empoli,Palermo,H,0.4857,3.05,0.3279,0.1796,0.4813,0.2348,0.1174,A,0,-1.0,-0.1174,0.3929
2025-12-07,Ligue1,Le Havre,Paris FC,H,0.4194,2.7,0.3704,0.0677,0.1323,0.0778,0.0389,D,0,-1.0,-0.0389,0.1243
2025-12-07,Ligue1,Nice,Angers,H,0.6162,1.95,0.5128,0.1295,0.2015,0.2121,0.1061,A,0,-1.0,-0.1061,0.1836
2025-12-07,SerieB,Sampdoria,Carrarese,A,0.2998,3.8,0.2632,0.0546,0.1392,0.0497,0.0249,H,0,-1.0,-0.0249,0.1303
2025-12-07,SerieA,Cremonese,Lecce,H,0.4819,2.4,0.4167,0.0857,0.1565,0.1118,0.0559,H,1,1.4,0.0782,0.1454
2025-12-08,SerieB,Virtus Entella,Spezia,A,0.4212,3.2,0.3125,0.1305,0.3478,0.1581,0.079,A,1,2.2,0.1739,0.2985
2025-12-08,Segunda,Las Palmas,Mirandes,A,0.2073,6.5,0.1538,0.0657,0.3473,0.0631,0.0316,D,0,-1.0,-0.0316,0.2981
2025-12-08,SerieB,Bari,Pescara,H,0.5416,1.91,0.5236,0.0525,0.0345,0.0379,0.0189,D,0,-1.0,-0.0189,0.0339
2025-12-08,SerieB,Frosinone,Juve Stabia,H,0.5374,2.01,0.4975,0.076,0.0802,0.0794,0.0397,H,1,1.01,0.0401,0.0772
2025-12-08,SerieB,Modena,Catanzaro,A,0.2664,5.25,0.1905,0.0898,0.3985,0.0938,0.0469,A,1,4.25,0.1993,0.3354
2025-12-08,EPL,Wolves,Man United,H,0.2848,4.2,0.2381,0.06,0.196,0.0612,0.0306,A,0,-1.0,-0.0306,0.1789
2025-12-08,SerieB,Avellino,Venezia,H,0.2861,4.5,0.2222,0.0798,0.2873,0.0821,0.041,D,0,-1.0,-0.041,0.2525
2025-12-09,Championship,QPR,Birmingham,H,0.4464,2.85,0.3509,0.1213,0.2722,0.1471,0.0736,H,1,1.85,0.1361,0.2407
2025-12-09,Championship,Preston,Coventry,H,0.3105,3.75,0.2667,0.0623,0.1642,0.0597,0.0299,D,0,-1.0,-0.0299,0.152
2025-12-12,Ligue2,Pau FC,Amiens,A,0.2208,6.0,0.1667,0.0726,0.3249,0.065,0.0325,A,1,5.0,0.1625,0.2814
2025-12-12,Segunda,Cultural Leonesa,Huesca,H,0.4617,2.3,0.4348,0.0604,0.0619,0.0476,0.0238,A,0,-1.0,-0.0238,0.0601
2025-12-12,SerieA,Lecce,Pisa,H,0.4425,2.5,0.4,0.0617,0.1064,0.0709,0.0355,H,1,1.5,0.0532,0.1011
2025-12-12,Ligue2,Annecy,Le Mans,H,0.4629,2.7,0.3704,0.1275,0.2498,0.147,0.0735,A,0,-1.0,-0.0735,0.223
2025-12-12,Ligue2,Nancy,Clermont,A,0.3861,3.7,0.2703,0.1455,0.4286,0.1587,0.0794,H,0,-1.0,-0.0794,0.3567
2025-12-12,Bundesliga2,Greuther Furth,Hertha,H,0.3114,3.75,0.2667,0.0606,0.1677,0.061,0.0305,D,0,-1.0,-0.0305,0.1551
2025-12-12,Bundesliga,Union Berlin,RB Leipzig,A,0.4908,2.2,0.4545,0.0591,0.0798,0.0665,0.0333,H,0,-1.0,-0.0333,0.0768
2025-12-12,Ligue2,Laval,Dunkerque,H,0.3502,3.2,0.3125,0.0689,0.1205,0.0548,0.0274,A,0,-1.0,-0.0274,0.1138
2025-12-13,ScottishPrem,Livingston,Dundee,A,0.3459,4.1,0.2439,0.1188,0.4182,0.1349,0.0674,D,0,-1.0,-0.0674,0.3494
2025-12-13,Championship,Birmingham,Charlton,A,0.2287,5.75,0.1739,0.0673,0.3148,0.0663,0.0331,D,0,-1.0,-0.0331,0.2737
2025-12-13,Championship,Birmingham,Charlton,D,0.2968,4.0,0.25,0.0648,0.1874,0.0625,0.0312,D,1,3.0,0.0937,0.1718
2025-12-13,Championship,Leicester,Ipswich,H,0.4036,3.25,0.3077,0.1159,0.3117,0.1385,0.0693,H,1,2.25,0.1558,0.2713
2025-12-13,Bundesliga,Leverkusen,FC Koln,H,0.7136,1.55,0.6452,0.1087,0.106,0.1928,0.0964,H,1,0.55,0.053,0.1008
2025-12-13,EPL,Burnley,Fulham,H,0.3805,4.0,0.25,0.1445,0.5222,0.1741,0.087,A,0,-1.0,-0.087,0.4201
2025-12-13,Bundesliga,Ein Frankfurt,Augsburg,H,0.607,1.7,0.5882,0.0506,0.0318,0.0455,0.0227,H,1,0.7,0.0159,0.0313
2025-12-13,Championship,Wrexham,Watford,H,0.4782,2.5,0.4,0.1088,0.1955,0.1304,0.0652,D,0,-1.0,-0.0652,0.1786
2025-12-13,Segunda,Valladolid,Andorra,D,0.2957,4.0,0.25,0.0646,0.1829,0.061,0.0305,A,0,-1.0,-0.0305,0.1679
2025-12-13,SerieB,Reggiana,Padova,H,0.465,2.25,0.4444,0.0517,0.0463,0.037,0.0185,A,0,-1.0,-0.0185,0.0453
2025-12-13,SerieB,Juve Stabia,Empoli,A,0.3477,3.5,0.2857,0.0858,0.2168,0.0867,0.0434,H,0,-1.0,-0.0434,0.1962
2025-12-13,Segunda,Zaragoza,Cadiz,A,0.3796,3.7,0.2703,0.1308,0.4047,0.1499,0.0749,A,1,2.7,0.2024,0.3398
2025-12-13,Ligue2,Grenoble,Montpellier,H,0.4151,2.9,0.3448,0.1077,0.2038,0.1072,0.0536,D,0,-1.0,-0.0536,0.1854
2025-12-13,Bundesliga2,Bielefeld,Kaiserslautern,A,0.3611,3.25,0.3077,0.0698,0.1734,0.0771,0.0385,D,0,-1.0,-0.0385,0.1599
2025-12-13,Bundesliga2,Karlsruhe,Paderborn,H,0.3715,3.5,0.2857,0.0997,0.3003,0.1201,0.0601,A,0,-1.0,-0.0601,0.2626
2025-12-13,Ligue2,St Etienne,Bastia,H,0.6123,1.67,0.5988,0.0696,0.0225,0.0336,0.0168,D,0,-1.0,-0.0168,0.0222
2025-12-13,SerieB,Spezia,Modena,H,0.4383,3.4,0.2941,0.1612,0.4903,0.2043,0.1021,A,0,-1.0,-0.1021,0.399
2025-12-14,EPL,Crystal Palace,Man City,H,0.3164,3.9,0.2564,0.0729,0.2338,0.0806,0.0403,A,0,-1.0,-0.0403,0.2101
2025-12-14,SerieA,Bologna,Juventus,H,0.4017,2.88,0.3472,0.0726,0.157,0.0835,0.0418,A,0,-1.0,-0.0418,0.1459
2025-12-14,EPL,Sunderland,Newcastle,A,0.5032,2.25,0.4444,0.0801,0.1321,0.1057,0.0528,H,0,-1.0,-0.0528,0.1241
2025-12-14,Ligue1,Lyon,Le Havre,H,0.6608,1.6,0.625,0.0708,0.0573,0.0954,0.0477,H,1,0.6,0.0286,0.0557
2025-12-14,EPL,West Ham,Aston Villa,A,0.5481,2.0,0.5,0.073,0.0963,0.0963,0.0481,A,1,1.0,0.0481,0.0919
2025-12-14,SerieB,Carrarese,Virtus Entella,H,0.5543,2.55,0.3922,0.1894,0.4134,0.2667,0.1334,H,1,1.55,0.2067,0.346
2025-12-14,Ligue1,Lens,Nice,A,0.2042,6.25,0.16,0.0529,0.2761,0.0526,0.0263,H,0,-1.0,-0.0263,0.2438
2025-12-14,Bundesliga,Werder Bremen,Stuttgart,H,0.383,2.9,0.3448,0.0554,0.1108,0.0583,0.0291,A,0,-1.0,-0.0291,0.1051
2025-12-14,SerieA,Udinese,Napoli,A,0.6035,1.85,0.5405,0.0921,0.1165,0.1371,0.0686,H,0,-1.0,-0.0686,0.1102
2025-12-15,ScottishPrem,Rangers,Hibernian,H,0.585,1.81,0.5525,0.0736,0.0589,0.0727,0.0364,H,1,0.81,0.0294,0.0572
2025-12-15,Segunda,Castellon,Mirandes,D,0.2739,4.33,0.2309,0.0628,0.1859,0.0558,0.0279,H,0,-1.0,-0.0279,0.1705
2025-12-15,Segunda,Castellon,Mirandes,A,0.2617,6.5,0.1538,0.1211,0.7012,0.1275,0.0637,H,0,-1.0,-0.0637,0.5313
2025-12-15,SerieA,Roma,Como,H,0.5334,2.1,0.4762,0.0829,0.1202,0.1093,0.0547,H,1,1.1,0.0601,0.1135
2025-12-17,ScottishPrem,Dundee United,Celtic,A,0.6946,1.45,0.6897,0.0606,0.0072,0.016,0.008,H,0,-1.0,-0.008,0.0072
2025-12-19,Championship,Swansea,Wrexham,A,0.3478,3.2,0.3125,0.0562,0.1129,0.0513,0.0257,H,0,-1.0,-0.0257,0.1069
2025-12-19,Segunda,Eibar,Valladolid,H,0.4777,2.45,0.4082,0.1019,0.1702,0.1174,0.0587,H,1,1.45,0.0851,0.1572
2025-12-19,Bundesliga,Dortmund,M'gladbach,H,0.7026,1.55,0.6452,0.0877,0.089,0.1618,0.0809,H,1,0.55,0.0445,0.0853
2025-12-20,EPL,Bournemouth,Burnley,A,0.2001,6.5,0.1538,0.055,0.3006,0.0546,0.0273,D,0,-1.0,-0.0273,0.2628
2025-12-20,SerieB,Avellino,Palermo,H,0.2984,4.33,0.2309,0.0839,0.292,0.0877,0.0438,D,0,-1.0,-0.0438,0.2562
2025-12-20,Bundesliga2,Kaiserslautern,Magdeburg,H,0.5063,2.15,0.4651,0.0696,0.0886,0.077,0.0385,A,0,-1.0,-0.0385,0.0848
2025-12-20,LaLiga,Levante,Sociedad,H,0.3875,3.4,0.2941,0.1083,0.3176,0.1323,0.0662,D,0,-1.0,-0.0662,0.2758
2025-12-20,SerieB,Padova,Sampdoria,H,0.4237,2.7,0.3704,0.0806,0.1439,0.0846,0.0423,D,0,-1.0,-0.0423,0.1344
2025-12-20,Bundesliga,RB Leipzig,Leverkusen,A,0.4172,3.2,0.3125,0.1201,0.3351,0.1523,0.0762,A,1,2.2,0.1676,0.289
2025-12-20,ScottishPrem,Dundee United,Hibernian,H,0.3236,3.5,0.2857,0.0563,0.1325,0.053,0.0265,D,0,-1.0,-0.0265,0.1245
2025-12-20,SerieA,Juventus,Roma,A,0.2914,4.33,0.2309,0.0727,0.2616,0.0786,0.0393,H,0,-1.0,-0.0393,0.2324
2025-12-20,EPL,Brighton,Sunderland,H,0.6266,1.67,0.5988,0.0505,0.0465,0.0694,0.0347,D,0,-1.0,-0.0347,0.0454
2025-12-20,Bundesliga,Stuttgart,Hoffenheim,H,0.5382,2.0,0.5,0.0653,0.0764,0.0764,0.0382,D,0,-1.0,-0.0382,0.0736
2025-12-20,SerieB,Modena,Venezia,A,0.3453,3.2,0.3125,0.053,0.1048,0.0476,0.0238,A,1,2.2,0.0524,0.0997
2025-12-20,Bundesliga,Hamburg,Ein Frankfurt,A,0.4728,2.55,0.3922,0.1009,0.2055,0.1326,0.0663,D,0,-1.0,-0.0663,0.1869
2025-12-20,Championship,Southampton,Coventry,A,0.4354,2.57,0.3891,0.0738,0.119,0.0758,0.0379,D,0,-1.0,-0.0379,0.1124
2025-12-20,Championship,Sheffield United,Birmingham,H,0.5055,2.25,0.4444,0.0898,0.1374,0.1099,0.0549,H,1,1.25,0.0687,0.1287
2025-12-20,Championship,Ipswich,Sheffield Weds,D,0.2089,6.0,0.1667,0.056,0.2534,0.0507,0.0253,H,0,-1.0,-0.0253,0.2259
2025-12-20,Championship,Hull,West Brom,H,0.442,2.75,0.3636,0.1035,0.2154,0.1231,0.0615,H,1,1.75,0.1077,0.1951
2025-12-20,Championship,Blackburn,Millwall,A,0.3318,3.4,0.2941,0.0578,0.1281,0.0534,0.0267,H,0,-1.0,-0.0267,0.1205
2025-12-20,Championship,Preston,Norwich,H,0.5174,2.15,0.4651,0.0863,0.1125,0.0978,0.0489,D,0,-1.0,-0.0489,0.1066
2025-12-20,ScottishPrem,Kilmarnock,Falkirk,H,0.43,2.55,0.3922,0.0643,0.0964,0.0622,0.0311,A,0,-1.0,-0.0311,0.092
2025-12-20,ScottishPrem,St Mirren,Livingston,H,0.6034,1.81,0.5525,0.0828,0.0921,0.1137,0.0569,H,1,0.81,0.0461,0.0881
2025-12-20,EPL,Leeds,Crystal Palace,A,0.4096,2.75,0.3636,0.0638,0.1265,0.0723,0.0362,H,0,-1.0,-0.0362,0.1191
2025-12-20,ScottishPrem,Motherwell,Dundee,D,0.2479,4.75,0.2105,0.0532,0.1776,0.0474,0.0237,H,0,-1.0,-0.0237,0.1635
2025-12-20,Bundesliga2,Holstein Kiel,Dresden,H,0.6021,1.91,0.5236,0.1068,0.1501,0.1649,0.0825,H,1,0.91,0.075,0.1398
2025-12-21,Segunda,Cadiz,Castellon,H,0.429,3.25,0.3077,0.143,0.3941,0.1752,0.0876,H,1,2.25,0.1971,0.3323
2025-12-21,Segunda,Mirandes,Cordoba,H,0.4449,3.3,0.303,0.162,0.4683,0.2036,0.1018,A,0,-1.0,-0.1018,0.3841
2025-12-21,Segunda,Burgos,Zaragoza,H,0.5502,2.15,0.4651,0.1192,0.1829,0.159,0.0795,D,0,-1.0,-0.0795,0.168
2025-12-21,LaLiga,Girona,Ath Madrid,A,0.6274,1.67,0.5988,0.0565,0.0478,0.0714,0.0357,A,1,0.67,0.0239,0.0467
2025-12-21,ScottishPrem,Hearts,Rangers,A,0.3496,3.5,0.2857,0.0823,0.2235,0.0894,0.0447,H,0,-1.0,-0.0447,0.2017
2025-12-21,SerieB,Mantova,Empoli,A,0.4004,2.7,0.3704,0.0574,0.081,0.0477,0.0238,A,1,1.7,0.0405,0.0779
2025-12-21,SerieB,Virtus Entella,Sudtirol,A,0.4084,3.5,0.2857,0.1437,0.4294,0.1717,0.0859,D,0,-1.0,-0.0859,0.3572
2025-12-21,EPL,Aston Villa,Man United,H,0.6087,2.1,0.4762,0.1582,0.2783,0.253,0.1265,H,1,1.1,0.1391,0.2455
2025-12-21,LaLiga,Villarreal,Barcelona,D,0.2607,4.75,0.2105,0.0604,0.2384,0.0636,0.0318,A,0,-1.0,-0.0318,0.2138
2025-12-22,LaLiga,Ath Bilbao,Espanol,D,0.3207,3.6,0.2778,0.0559,0.1545,0.0594,0.0297,A,0,-1.0,-0.0297,0.1436
2025-12-26,Championship,Wrexham,Sheffield United,H,0.3929,3.2,0.3125,0.1013,0.2572,0.1169,0.0585,H,1,2.2,0.1286,0.2289
2025-12-26,Championship,Oxford,Southampton,D,0.2923,3.8,0.2632,0.0504,0.1108,0.0396,0.0198,H,0,-1.0,-0.0198,0.1051
2025-12-26,Championship,Oxford,Southampton,H,0.3305,3.9,0.2564,0.0948,0.2891,0.0997,0.0498,H,1,2.9,0.1446,0.254
2025-12-26,Championship,Birmingham,Derby,A,0.3069,4.2,0.2381,0.0843,0.2888,0.0902,0.0451,D,0,-1.0,-0.0451,0.2537
2025-12-26,Championship,Leicester,Watford,H,0.5001,2.25,0.4444,0.0868,0.1253,0.1002,0.0501,A,0,-1.0,-0.0501,0.118
2025-12-26,Championship,Millwall,Ipswich,H,0.3618,3.6,0.2778,0.1021,0.3025,0.1164,0.0582,D,0,-1.0,-0.0582,0.2643
2025-12-27,ScottishPrem,Rangers,Motherwell,H,0.6413,1.71,0.5848,0.101,0.0966,0.136,0.068,H,1,0.71,0.0483,0.0922
2025-12-27,SerieB,Catanzaro,Cesena,H,0.4286,2.5,0.4,0.0616,0.0716,0.0477,0.0239,H,1,1.5,0.0358,0.0691
2025-12-27,SerieA,Pisa,Juventus,D,0.2615,4.5,0.2222,0.0538,0.1769,0.0505,0.0253,A,0,-1.0,-0.0253,0.1629
2025-12-27,SerieA,Pisa,Juventus,H,0.1868,7.5,0.1333,0.0621,0.4008,0.0617,0.0308,A,0,-1.0,-0.0308,0.337
2025-12-27,EPL,Chelsea,Aston Villa,A,0.3175,4.0,0.25,0.0801,0.27,0.09,0.045,A,1,3.0,0.135,0.2391
2025-12-27,SerieA,Lecce,Como,H,0.2913,4.75,0.2105,0.0944,0.3835,0.1023,0.0511,A,0,-1.0,-0.0511,0.3246
2025-12-27,SerieB,Venezia,Virtus Entella,H,0.717,1.41,0.7092,0.0679,0.011,0.0269,0.0134,H,1,0.41,0.0055,0.011
2025-12-27,EPL,Burnley,Everton,H,0.3161,4.1,0.2439,0.084,0.2961,0.0955,0.0478,D,0,-1.0,-0.0478,0.2593
2025-12-27,ScottishPrem,Livingston,Celtic,A,0.771,1.35,0.7407,0.078,0.0409,0.1168,0.0584,A,1,0.35,0.0204,0.0401
2025-12-27,SerieA,Parma,Fiorentina,H,0.3359,3.5,0.2857,0.0672,0.1755,0.0702,0.0351,H,1,2.5,0.0878,0.1617
2025-12-27,SerieA,Udinese,Lazio,A,0.434,2.45,0.4082,0.0505,0.0634,0.0437,0.0219,D,0,-1.0,-0.0219,0.0615
2025-12-27,ScottishPrem,Dundee,Falkirk,H,0.3689,2.95,0.339,0.0568,0.0882,0.0452,0.0226,H,1,1.95,0.0441,0.0845
2025-12-28,EPL,Crystal Palace,Tottenham,H,0.5171,2.25,0.4444,0.0996,0.1634,0.1307,0.0654,A,0,-1.0,-0.0654,0.1514
2025-12-28,EPL,Sunderland,Leeds,A,0.379,2.88,0.3472,0.0545,0.0916,0.0487,0.0244,D,0,-1.0,-0.0244,0.0877
2025-12-29,SerieA,Roma,Genoa,H,0.6547,1.6,0.625,0.0666,0.0475,0.0792,0.0396,H,1,0.6,0.0238,0.0464
2025-12-29,Championship,Sheffield Weds,Blackburn,H,0.3088,4.5,0.2222,0.104,0.3898,0.1114,0.0557,D,0,-1.0,-0.0557,0.3291
2025-12-29,Championship,Coventry,Ipswich,H,0.5159,2.3,0.4348,0.1139,0.1866,0.1435,0.0718,A,0,-1.0,-0.0718,0.1711
2025-12-29,Championship,Middlesbrough,Hull,D,0.291,3.9,0.2564,0.057,0.1349,0.0465,0.0233,A,0,-1.0,-0.0233,0.1265
2025-12-30,EPL,Burnley,Newcastle,H,0.2924,5.25,0.1905,0.1116,0.5349,0.1259,0.0629,A,0,-1.0,-0.0629,0.4285
2025-12-30,ScottishPrem,Livingston,Dundee United,A,0.4308,2.65,0.3774,0.0815,0.1416,0.0858,0.0429,A,1,1.65,0.0708,0.1324
2025-12-30,ScottishPrem,Dundee,Kilmarnock,H,0.4166,2.7,0.3704,0.0759,0.1247,0.0734,0.0367,H,1,1.7,0.0624,0.1175
2025-12-30,ScottishPrem,Rangers,St Mirren,H,0.7035,1.57,0.6369,0.1123,0.1045,0.1833,0.0916,H,1,0.57,0.0522,0.0994
2025-12-30,EPL,Nott'm Forest,Everton,A,0.3194,3.7,0.2703,0.063,0.1816,0.0673,0.0336,A,1,2.7,0.0908,0.1669
2025-12-30,EPL,Arsenal,Aston Villa,D,0.2569,4.75,0.2105,0.0578,0.2201,0.0587,0.0293,H,0,-1.0,-0.0293,0.1989
2025-12-30,EPL,Burnley,Newcastle,D,0.278,4.2,0.2381,0.052,0.1675,0.0523,0.0262,A,0,-1.0,-0.0262,0.1549
2025-12-30,EPL,Arsenal,Aston Villa,A,0.1924,7.0,0.1429,0.0573,0.3466,0.0578,0.0289,H,0,-1.0,-0.0289,0.2976
2026-01-01,Championship,Ipswich,Oxford,A,0.1432,11.0,0.0909,0.0583,0.5755,0.0575,0.0288,H,0,-1.0,-0.0288,0.4546
2026-01-01,Championship,Blackburn,Wrexham,A,0.3282,3.5,0.2857,0.0585,0.1488,0.0595,0.0298,A,1,2.5,0.0744,0.1387
2026-01-01,EPL,Liverpool,Leeds,H,0.6743,1.55,0.6452,0.0594,0.0452,0.0822,0.0411,D,0,-1.0,-0.0411,0.0442
2026-01-01,Championship,Hull,Stoke,H,0.4753,2.32,0.431,0.073,0.1027,0.0778,0.0389,A,0,-1.0,-0.0389,0.0977
2026-01-01,Championship,Watford,Birmingham,H,0.4985,2.3,0.4348,0.0965,0.1466,0.1128,0.0564,H,1,1.3,0.0733,0.1368
2026-01-01,Championship,Swansea,West Brom,H,0.4167,2.7,0.3704,0.0722,0.1251,0.0736,0.0368,H,1,1.7,0.0625,0.1179
2026-01-01,Championship,Sheffield United,Leicester,A,0.2879,4.33,0.2309,0.0734,0.2465,0.074,0.037,H,0,-1.0,-0.037,0.2204
2026-01-01,Championship,QPR,Norwich,H,0.5088,2.1,0.4762,0.0615,0.0686,0.0623,0.0312,A,0,-1.0,-0.0312,0.0663
2026-01-01,Championship,Southampton,Millwall,A,0.3045,4.5,0.2222,0.0997,0.3704,0.1058,0.0529,D,0,-1.0,-0.0529,0.3151
2026-01-02,Ligue1,Toulouse,Lens,A,0.4073,2.55,0.3922,0.0581,0.0387,0.0249,0.0125,A,1,1.55,0.0193,0.0379
2026-01-02,Segunda,Eibar,Mirandes,A,0.2449,7.5,0.1333,0.1224,0.8365,0.1287,0.0643,H,0,-1.0,-0.0643,0.6079
2026-01-03,EPL,Aston Villa,Nott'm Forest,H,0.664,1.75,0.5714,0.1198,0.1619,0.2159,0.108,H,1,0.75,0.081,0.1501
2026-01-03,Ligue1,Lille,Rennes,H,0.5546,1.9,0.5263,0.0517,0.0537,0.0597,0.0299,A,0,-1.0,-0.0299,0.0523
2026-01-03,Ligue2,Guingamp,Boulogne,H,0.5536,1.85,0.5405,0.0587,0.0242,0.0284,0.0142,H,1,0.85,0.0121,0.0239
2026-01-03,Ligue2,Clermont,Laval,H,0.4301,2.5,0.4,0.0619,0.0753,0.0502,0.0251,H,1,1.5,0.0376,0.0726
2026-01-03,Segunda,Cordoba,Burgos,A,0.2834,4.0,0.25,0.0509,0.1334,0.0445,0.0222,H,0,-1.0,-0.0222,0.1252
2026-01-03,Segunda,Castellon,Huesca,A,0.2444,6.25,0.16,0.0955,0.5272,0.1004,0.0502,H,0,-1.0,-0.0502,0.4235
2026-01-03,Segunda,Castellon,Huesca,D,0.2799,4.1,0.2439,0.053,0.1476,0.0476,0.0238,H,0,-1.0,-0.0238,0.1377
2026-01-03,Ligue2,Amiens,Nancy,H,0.4993,3.4,0.2941,0.2302,0.6977,0.2907,0.1454,A,0,-1.0,-0.1454,0.5293
2026-01-03,ScottishPrem,Hearts,Livingston,H,0.7976,1.27,0.7874,0.0808,0.013,0.048,0.024,H,1,0.27,0.0065,0.0129
2026-01-03,Ligue1,Nice,Strasbourg,H,0.4187,2.7,0.3704,0.0657,0.1306,0.0768,0.0384,D,0,-1.0,-0.0384,0.1227
2026-01-03,Segunda,Valladolid,Santander,A,0.4592,3.2,0.3125,0.1685,0.4695,0.2134,0.1067,D,0,-1.0,-0.1067,0.3849
2026-01-04,LaLiga,Mallorca,Girona,H,0.4811,2.25,0.4444,0.0583,0.0825,0.066,0.033,A,0,-1.0,-0.033,0.0793
2026-01-04,EPL,Leeds,Man United,H,0.4044,2.7,0.3704,0.0529,0.0919,0.054,0.027,D,0,-1.0,-0.027,0.0879
2026-01-04,EPL,Man City,Chelsea,D,0.2516,4.75,0.2105,0.0525,0.1949,0.052,0.026,D,1,3.75,0.0975,0.1781
2026-01-04,LaLiga,Sociedad,Ath Madrid,A,0.5882,1.91,0.5236,0.0932,0.1234,0.1356,0.0678,D,0,-1.0,-0.0678,0.1164
2026-01-04,EPL,Newcastle,Crystal Palace,A,0.2551,4.75,0.2105,0.0555,0.2116,0.0564,0.0282,H,0,-1.0,-0.0282,0.1919
2026-01-04,Segunda,La Coruna,Cadiz,D,0.3201,3.6,0.2778,0.0629,0.1522,0.0585,0.0293,D,1,2.6,0.0761,0.1417
2026-01-04,Segunda,La Coruna,Cadiz,A,0.2796,5.0,0.2,0.0945,0.3981,0.0995,0.0498,D,0,-1.0,-0.0498,0.3351
2026-01-04,LaLiga,Sevilla,Levante,A,0.2497,4.75,0.2105,0.051,0.1859,0.0496,0.0248,A,1,3.75,0.093,0.1705
2026-01-04,Championship,Birmingham,Coventry,A,0.4865,2.65,0.3774,0.1343,0.2892,0.1753,0.0876,H,0,-1.0,-0.0876,0.2541
2026-01-04,Ligue1,Le Havre,Angers,A,0.3167,3.7,0.2703,0.0619,0.1716,0.0636,0.0318,H,0,-1.0,-0.0318,0.1584
2026-01-04,Segunda,Zaragoza,Las Palmas,A,0.4371,2.5,0.4,0.0701,0.0928,0.0619,0.0309,A,1,1.5,0.0464,0.0888
2026-01-05,Championship,Leicester,West Brom,H,0.4982,2.5,0.4,0.1279,0.2455,0.1636,0.0818,H,1,1.5,0.1227,0.2195
2026-01-06,SerieA,Pisa,Como,H,0.2534,5.5,0.1818,0.0826,0.3938,0.0875,0.0438,A,0,-1.0,-0.0438,0.332
2026-01-06,SerieA,Sassuolo,Juventus,H,0.2575,5.0,0.2,0.068,0.2875,0.0719,0.0359,A,0,-1.0,-0.0359,0.2527
2026-01-06,EPL,West Ham,Nott'm Forest,H,0.371,2.88,0.3472,0.058,0.0684,0.0364,0.0182,A,0,-1.0,-0.0182,0.0662
